epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2971.93,0.27687,0.26035,0.8262,0.99456,0.99507,0.995,0.98135,0.17848,0.18195,0.77734,7.01802e-05,7.01802e-05,7.01802e-05
187,2988.08,0.2828,0.26366,0.83279,0.99447,0.9976,0.995,0.98415,0.17471,0.17626,0.77698,6.60569e-05,6.60569e-05,6.60569e-05
188,3003.66,0.2637,0.25013,0.82731,0.99434,0.99762,0.995,0.98402,0.17814,0.17451,0.7775,6.19335e-05,6.19335e-05,6.19335e-05
189,3019.53,0.27183,0.25537,0.83036,0.99385,0.99762,0.995,0.98302,0.1723,0.17417,0.77643,5.78102e-05,5.78102e-05,5.78102e-05
190,3037.51,0.28411,0.25993,0.8333,0.99376,0.99759,0.995,0.98419,0.17313,0.17119,0.77623,5.36869e-05,5.36869e-05,5.36869e-05
191,3064.89,0.22499,0.21395,0.77295,0.99283,0.99775,0.995,0.98506,0.17797,0.17349,0.7766,4.95635e-05,4.95635e-05,4.95635e-05
192,3082.09,0.21963,0.21209,0.77563,0.99215,0.99784,0.995,0.98383,0.18186,0.18048,0.77729,4.54402e-05,4.54402e-05,4.54402e-05
193,3096.67,0.23253,0.21859,0.78077,0.99221,0.99787,0.995,0.98414,0.18405,0.17842,0.77793,4.13168e-05,4.13168e-05,4.13168e-05
194,3112.06,0.22154,0.21243,0.79136,0.99306,0.99779,0.995,0.98484,0.18333,0.17864,0.77726,3.71935e-05,3.71935e-05,3.71935e-05
195,3127.13,0.20779,0.20491,0.78041,0.99368,0.99776,0.995,0.98446,0.17938,0.1757,0.77642,3.30701e-05,3.30701e-05,3.30701e-05
196,3141.65,0.1993,0.20267,0.77692,0.99386,0.99781,0.995,0.98369,0.17495,0.17277,0.77608,2.89468e-05,2.89468e-05,2.89468e-05
197,3157.06,0.20681,0.20392,0.77825,0.99416,0.99784,0.995,0.98749,0.17367,0.1743,0.77567,2.48234e-05,2.48234e-05,2.48234e-05
198,3173.42,0.199,0.19644,0.77793,0.99403,0.99785,0.995,0.98752,0.17426,0.17487,0.77595,2.07001e-05,2.07001e-05,2.07001e-05
199,3189.79,0.21018,0.20486,0.78228,0.99383,0.99785,0.995,0.98564,0.17324,0.17461,0.77599,1.65767e-05,1.65767e-05,1.65767e-05
200,3205.88,0.19872,0.19663,0.78403,0.99358,0.99784,0.995,0.98554,0.17346,0.17311,0.77572,1.24534e-05,1.24534e-05,1.24534e-05
