epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,920.633,0.37162,0.43821,0.9114,0.98997,1,0.995,0.94547,0.33639,0.32075,0.86169,0.0007385,0.0007385,0.0007385
126,926.128,0.40175,0.46622,0.92753,0.97729,1,0.995,0.95116,0.33655,0.35443,0.86824,0.000734375,0.000734375,0.000734375
127,933.982,0.3488,0.43092,0.90862,0.98114,1,0.995,0.92046,0.36848,0.35985,0.91663,0.00073025,0.00073025,0.00073025
128,940.015,0.39019,0.41311,0.91163,0.99368,1,0.995,0.95231,0.33254,0.31594,0.86824,0.000726125,0.000726125,0.000726125
129,947.863,0.3738,0.40059,0.91342,0.99421,1,0.995,0.94415,0.3601,0.35297,0.87149,0.000722,0.000722,0.000722
130,954.789,0.38962,0.40959,0.92788,0.99158,0.98336,0.995,0.9508,0.3745,0.3585,0.88722,0.000717875,0.000717875,0.000717875
131,962.547,0.37108,0.3951,0.89661,0.99083,0.9977,0.995,0.95498,0.30826,0.33449,0.86379,0.00071375,0.00071375,0.00071375
132,968.192,0.36372,0.422,0.90276,0.99083,1,0.995,0.95128,0.32469,0.32219,0.86303,0.000709625,0.000709625,0.000709625
133,976.064,0.37662,0.3894,0.91598,0.99186,1,0.995,0.9525,0.34792,0.33299,0.86706,0.0007055,0.0007055,0.0007055
134,982.311,0.38547,0.43019,0.9281,0.99313,1,0.995,0.95376,0.35311,0.31571,0.88159,0.000701375,0.000701375,0.000701375
135,990.592,0.38338,0.38511,0.93543,0.94271,1,0.9765,0.91566,0.35257,0.36475,0.87797,0.00069725,0.00069725,0.00069725
136,997.132,0.34886,0.39999,0.90521,0.99305,1,0.995,0.96863,0.32855,0.35582,0.87112,0.000693125,0.000693125,0.000693125
137,1003.65,0.37124,0.41421,0.91067,0.99318,1,0.995,0.96513,0.32663,0.29838,0.88138,0.000689,0.000689,0.000689
138,1010.7,0.38951,0.43548,0.92638,0.99379,1,0.995,0.95084,0.35208,0.31852,0.88161,0.000684875,0.000684875,0.000684875
139,1017.49,0.34878,0.37399,0.86588,0.99406,1,0.995,0.94136,0.36607,0.32575,0.87798,0.00068075,0.00068075,0.00068075
140,1025.42,0.34453,0.38568,0.90658,0.99457,1,0.995,0.94311,0.32806,0.32209,0.86919,0.000676625,0.000676625,0.000676625
141,1032.54,0.36973,0.40487,0.90767,0.99401,1,0.995,0.9563,0.33456,0.30454,0.87106,0.0006725,0.0006725,0.0006725
142,1040.28,0.36632,0.40747,0.90613,0.99336,1,0.995,0.93301,0.3521,0.32108,0.87678,0.000668375,0.000668375,0.000668375
143,1046.36,0.34288,0.39169,0.89833,0.99378,1,0.995,0.95408,0.36164,0.31429,0.88404,0.00066425,0.00066425,0.00066425
144,1053.32,0.33151,0.35823,0.9007,0.99256,1,0.995,0.95172,0.32654,0.29868,0.86182,0.000660125,0.000660125,0.000660125
145,1060.81,0.36576,0.39346,0.90555,0.99142,1,0.995,0.95595,0.32906,0.32214,0.86306,0.000656,0.000656,0.000656
146,1068.75,0.34071,0.41165,0.90425,0.99389,1,0.995,0.95753,0.3593,0.30581,0.88198,0.000651875,0.000651875,0.000651875
147,1074.68,0.35342,0.3872,0.91524,0.99254,1,0.995,0.9601,0.34704,0.30197,0.87041,0.00064775,0.00064775,0.00064775
148,1082.4,0.38251,0.39463,0.90759,0.99077,1,0.995,0.94696,0.35088,0.31837,0.88671,0.000643625,0.000643625,0.000643625
149,1088.89,0.35884,0.38539,0.91583,0.99118,1,0.995,0.93334,0.36696,0.30319,0.88312,0.0006395,0.0006395,0.0006395
150,1096.88,0.36578,0.38539,0.90384,0.99119,1,0.995,0.94642,0.3434,0.30273,0.87332,0.000635375,0.000635375,0.000635375
151,1102.76,0.31553,0.3405,0.87895,0.99222,1,0.995,0.95277,0.31121,0.30536,0.84708,0.00063125,0.00063125,0.00063125
152,1110.39,0.36707,0.40195,0.90231,0.98961,1,0.995,0.96332,0.30287,0.27408,0.8497,0.000627125,0.000627125,0.000627125
153,1116.42,0.34478,0.39253,0.89734,0.94961,0.99361,0.995,0.96072,0.31962,0.29901,0.85726,0.000623,0.000623,0.000623
154,1125.01,0.35147,0.39839,0.92111,0.98544,1,0.995,0.96961,0.29718,0.30246,0.84265,0.000618875,0.000618875,0.000618875
155,1130.74,0.32958,0.37471,0.89734,0.99257,1,0.995,0.96812,0.28883,0.28547,0.8413,0.00061475,0.00061475,0.00061475
156,1137.79,0.36269,0.40023,0.89894,0.99075,1,0.995,0.96585,0.33197,0.30716,0.84747,0.000610625,0.000610625,0.000610625
157,1144.53,0.35246,0.38886,0.89758,0.99295,1,0.995,0.96072,0.29726,0.28908,0.8448,0.0006065,0.0006065,0.0006065
158,1152.23,0.33273,0.38345,0.91486,0.9939,1,0.995,0.96671,0.29792,0.28821,0.84722,0.000602375,0.000602375,0.000602375
159,1159.88,0.32257,0.37466,0.88283,0.99183,1,0.995,0.97835,0.27857,0.25794,0.84411,0.00059825,0.00059825,0.00059825
160,1166.56,0.32304,0.3875,0.9158,0.99126,1,0.995,0.96528,0.31014,0.28436,0.84753,0.000594125,0.000594125,0.000594125
161,1175.19,0.33357,0.3524,0.8922,0.99207,1,0.995,0.98034,0.28233,0.27036,0.84103,0.00059,0.00059,0.00059
162,1183.31,0.31697,0.3651,0.88658,0.98909,1,0.995,0.98159,0.25997,0.26437,0.84292,0.000585875,0.000585875,0.000585875
163,1189.47,0.35478,0.36384,0.9138,0.99393,1,0.995,0.97779,0.27061,0.26228,0.84018,0.00058175,0.00058175,0.00058175
164,1197.99,0.3161,0.37413,0.87789,0.99416,1,0.995,0.97675,0.2773,0.25226,0.8417,0.000577625,0.000577625,0.000577625
165,1203.93,0.34943,0.38238,0.9054,0.99292,1,0.995,0.98532,0.27072,0.27626,0.8402,0.0005735,0.0005735,0.0005735
166,1211.9,0.32166,0.34814,0.88677,0.99317,1,0.995,0.97035,0.30813,0.29326,0.84653,0.000569375,0.000569375,0.000569375
167,1217.64,0.32661,0.34035,0.89107,0.99327,1,0.995,0.96972,0.2811,0.29385,0.84111,0.00056525,0.00056525,0.00056525
168,1226.81,0.33188,0.37648,0.8901,0.99459,1,0.995,0.97367,0.29351,0.27008,0.8354,0.000561125,0.000561125,0.000561125
169,1233.42,0.30964,0.35338,0.88377,0.99092,1,0.995,0.96992,0.28431,0.27323,0.84161,0.000557,0.000557,0.000557
170,1240.76,0.29257,0.32434,0.87149,0.99315,1,0.995,0.96744,0.26773,0.25642,0.83455,0.000552875,0.000552875,0.000552875
171,1247.21,0.3097,0.33628,0.89968,0.99337,1,0.995,0.9695,0.28349,0.26209,0.83412,0.00054875,0.00054875,0.00054875
172,1254.75,0.31346,0.33902,0.87503,0.99373,1,0.995,0.98586,0.24325,0.23563,0.83035,0.000544625,0.000544625,0.000544625
173,1262.37,0.32948,0.36966,0.89593,0.99301,1,0.995,0.97649,0.25259,0.24395,0.82972,0.0005405,0.0005405,0.0005405
174,1270.36,0.28967,0.34328,0.87514,0.99361,1,0.995,0.97341,0.27013,0.24339,0.83429,0.000536375,0.000536375,0.000536375
175,1276.59,0.31786,0.32879,0.90679,0.99302,1,0.995,0.97095,0.27398,0.26275,0.83873,0.00053225,0.00053225,0.00053225
176,1283.66,0.30425,0.33656,0.89024,0.99369,1,0.995,0.97104,0.3042,0.25725,0.83388,0.000528125,0.000528125,0.000528125
177,1290.11,0.32013,0.3605,0.8838,0.99393,1,0.995,0.97063,0.28599,0.24165,0.83127,0.000524,0.000524,0.000524
178,1297.85,0.33803,0.38204,0.91792,0.99363,1,0.995,0.97652,0.27639,0.25215,0.82951,0.000519875,0.000519875,0.000519875
179,1304.45,0.31113,0.35107,0.89042,0.99396,1,0.995,0.97412,0.27556,0.27304,0.82494,0.00051575,0.00051575,0.00051575
180,1311.39,0.32762,0.34814,0.88671,0.99219,1,0.995,0.98904,0.25231,0.2624,0.82529,0.000511625,0.000511625,0.000511625
181,1318.44,0.29724,0.34448,0.89049,0.99126,1,0.995,0.98804,0.27367,0.25257,0.83565,0.0005075,0.0005075,0.0005075
182,1324.72,0.2997,0.32878,0.87196,0.97795,1,0.995,0.97868,0.24846,0.25823,0.83258,0.000503375,0.000503375,0.000503375
183,1333.06,0.27121,0.29912,0.89274,0.97147,1,0.995,0.99126,0.23645,0.25092,0.83084,0.00049925,0.00049925,0.00049925
184,1338.96,0.30309,0.33178,0.87657,0.99503,1,0.995,0.98361,0.24819,0.26261,0.83596,0.000495125,0.000495125,0.000495125
185,1346.72,0.31083,0.32295,0.88229,0.96611,1,0.98806,0.95627,0.27495,0.26358,0.84408,0.000491,0.000491,0.000491
