epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,2268.15,0.64751,0.49364,0.94046,0.97628,0.99876,0.995,0.87778,0.59444,0.39659,0.97435,0.000582033,0.000582033,0.000582033
111,2288.89,0.66633,0.50796,0.94473,0.98029,0.99728,0.99392,0.88981,0.53478,0.41809,0.95694,0.000579033,0.000579033,0.000579033
112,2309.97,0.63603,0.48609,0.9373,0.96707,0.96983,0.995,0.85969,0.6097,0.41862,1.01712,0.000576033,0.000576033,0.000576033
113,2330.51,0.64663,0.47012,0.93367,0.99135,0.95525,0.99177,0.88055,0.59627,0.43604,0.98351,0.000573034,0.000573034,0.000573034
114,2351.61,0.63686,0.49461,0.93127,0.97836,0.96916,0.995,0.88615,0.56382,0.4267,0.95797,0.000570034,0.000570034,0.000570034
115,2373.05,0.65634,0.51398,0.95413,0.98183,0.99805,0.995,0.89412,0.53568,0.37812,0.96547,0.000567034,0.000567034,0.000567034
116,2393.39,0.65215,0.48924,0.94487,0.96622,1,0.99276,0.89514,0.51661,0.38241,0.94487,0.000564034,0.000564034,0.000564034
117,2415.14,0.60119,0.45462,0.9195,0.97067,0.98942,0.99362,0.90649,0.52375,0.40321,0.93169,0.000561035,0.000561035,0.000561035
118,2435.26,0.61227,0.46968,0.92167,0.96503,0.99507,0.995,0.89786,0.52103,0.38406,0.96275,0.000558035,0.000558035,0.000558035
119,2458.56,0.62888,0.45641,0.93003,0.97726,0.99811,0.995,0.88545,0.55831,0.36584,0.95363,0.000555035,0.000555035,0.000555035
120,2478.59,0.62977,0.4723,0.93431,0.9855,0.97656,0.995,0.89551,0.52318,0.37692,0.94336,0.000552036,0.000552036,0.000552036
121,2500.59,0.62345,0.47305,0.91958,0.98794,0.97359,0.995,0.89121,0.53452,0.39257,0.93619,0.000549036,0.000549036,0.000549036
122,2521.29,0.61611,0.46984,0.92662,0.9707,1,0.995,0.89787,0.5318,0.39288,0.90544,0.000546036,0.000546036,0.000546036
123,2542.79,0.62435,0.47293,0.93623,0.97114,1,0.995,0.90305,0.48829,0.35793,0.90519,0.000543037,0.000543037,0.000543037
124,2564.04,0.59226,0.44726,0.91754,0.96999,1,0.995,0.89501,0.50416,0.37059,0.93024,0.000540037,0.000540037,0.000540037
125,2584.26,0.57906,0.44499,0.90634,0.98367,1,0.995,0.90266,0.49794,0.36782,0.9349,0.000537037,0.000537037,0.000537037
126,2605.49,0.5994,0.45992,0.91671,0.97227,1,0.99388,0.90333,0.4918,0.36632,0.93395,0.000534037,0.000534037,0.000534037
127,2626.35,0.60881,0.47388,0.92779,0.99131,0.97176,0.99191,0.89379,0.53868,0.39339,0.97529,0.000531038,0.000531038,0.000531038
128,2647.84,0.59602,0.46536,0.9142,0.97209,1,0.995,0.89146,0.52736,0.36338,0.93793,0.000528038,0.000528038,0.000528038
129,2667.44,0.61139,0.46088,0.92465,0.99316,0.96922,0.995,0.88419,0.52538,0.40501,0.94795,0.000525038,0.000525038,0.000525038
130,2689.22,0.58637,0.45905,0.90502,0.9756,1,0.995,0.89281,0.51361,0.36314,0.9467,0.000522039,0.000522039,0.000522039
131,2709.8,0.58606,0.4461,0.91969,0.99022,0.99814,0.995,0.91527,0.47946,0.35617,0.92046,0.000519039,0.000519039,0.000519039
132,2731.81,0.56881,0.43138,0.91816,0.98332,1,0.995,0.90681,0.50616,0.37298,0.93351,0.000516039,0.000516039,0.000516039
133,2751.59,0.59477,0.45124,0.9225,0.99243,0.99948,0.995,0.90086,0.49759,0.37036,0.9364,0.00051304,0.00051304,0.00051304
134,2774.49,0.5628,0.43297,0.90484,0.96936,0.99016,0.995,0.90772,0.48155,0.43739,0.90826,0.00051004,0.00051004,0.00051004
135,2795.34,0.59638,0.45892,0.91432,0.98685,0.99501,0.995,0.90256,0.51047,0.36004,0.93679,0.00050704,0.00050704,0.00050704
136,2816.31,0.564,0.42976,0.91161,0.97205,0.98763,0.99238,0.89166,0.5672,0.39324,0.98079,0.00050404,0.00050404,0.00050404
137,2837.32,0.59629,0.45368,0.91711,0.98344,1,0.995,0.91108,0.47753,0.35276,0.9119,0.000501041,0.000501041,0.000501041
138,2857.28,0.59596,0.46585,0.91274,0.99107,1,0.995,0.91244,0.47135,0.34416,0.91555,0.000498041,0.000498041,0.000498041
139,2879.38,0.57493,0.43234,0.91231,0.99439,0.99892,0.995,0.90678,0.47526,0.35919,0.91443,0.000495041,0.000495041,0.000495041
140,2899.71,0.55652,0.43459,0.91205,0.99443,0.99873,0.995,0.91416,0.46292,0.34039,0.90481,0.000492042,0.000492042,0.000492042
141,2921.55,0.54228,0.41756,0.90744,0.99164,0.99797,0.995,0.92611,0.40536,0.33585,0.8785,0.000489042,0.000489042,0.000489042
142,2941.51,0.59181,0.455,0.92941,0.98914,1,0.995,0.9149,0.45488,0.33508,0.90474,0.000486042,0.000486042,0.000486042
143,2963.25,0.55474,0.42764,0.88876,0.98983,0.99532,0.995,0.89697,0.52243,0.34762,0.94945,0.000483043,0.000483043,0.000483043
144,2983.51,0.58448,0.44993,0.92642,0.98814,0.99962,0.995,0.90967,0.47946,0.34793,0.91641,0.000480043,0.000480043,0.000480043
145,3004.27,0.53909,0.40285,0.89986,0.98411,1,0.995,0.91867,0.44507,0.34213,0.88608,0.000477043,0.000477043,0.000477043
146,3025.04,0.5219,0.39474,0.89541,0.9823,0.99965,0.995,0.88974,0.56081,0.37634,0.95231,0.000474043,0.000474043,0.000474043
147,3044.9,0.5616,0.42418,0.90932,0.99313,0.99996,0.995,0.92121,0.44592,0.34961,0.88329,0.000471044,0.000471044,0.000471044
148,3066.74,0.56357,0.4437,0.91403,0.99128,0.99576,0.995,0.91994,0.44611,0.34412,0.90964,0.000468044,0.000468044,0.000468044
149,3089.07,0.5671,0.43441,0.90872,0.99306,0.99492,0.995,0.91848,0.49832,0.35704,0.9278,0.000465044,0.000465044,0.000465044
150,3110.35,0.54597,0.41232,0.90524,0.97422,1,0.995,0.92092,0.46128,0.38183,0.89349,0.000462045,0.000462045,0.000462045
151,3130.59,0.55231,0.40873,0.90327,0.99232,1,0.995,0.94195,0.40972,0.32131,0.87414,0.000459045,0.000459045,0.000459045
152,3151.88,0.5573,0.41803,0.90599,0.99394,0.99741,0.995,0.92923,0.42386,0.33367,0.865,0.000456045,0.000456045,0.000456045
153,3172.17,0.56069,0.41174,0.90305,0.99461,0.99682,0.995,0.93712,0.40883,0.3236,0.86858,0.000453046,0.000453046,0.000453046
154,3193.45,0.54823,0.41002,0.89775,0.99082,1,0.995,0.9129,0.47906,0.34631,0.91094,0.000450046,0.000450046,0.000450046
155,3212.8,0.55005,0.41468,0.904,0.9944,0.99949,0.995,0.94006,0.39875,0.3005,0.86274,0.000447046,0.000447046,0.000447046
156,3234.56,0.54078,0.4307,0.91337,0.99454,1,0.995,0.92593,0.41968,0.31436,0.87544,0.000444046,0.000444046,0.000444046
157,3254.81,0.52824,0.40428,0.89605,0.99582,1,0.995,0.9289,0.42097,0.32449,0.87568,0.000441047,0.000441047,0.000441047
158,3274.14,0.54536,0.42219,0.90581,0.99282,0.9981,0.995,0.93732,0.39874,0.31529,0.87947,0.000438047,0.000438047,0.000438047
159,3296.06,0.52623,0.40305,0.89409,0.98876,0.99859,0.995,0.92834,0.42884,0.32627,0.89545,0.000435047,0.000435047,0.000435047
160,3315.7,0.52682,0.40193,0.89646,0.99362,0.99812,0.995,0.93522,0.39577,0.32146,0.88322,0.000432048,0.000432048,0.000432048
161,3336.93,0.51673,0.38626,0.88829,0.99146,1,0.995,0.9277,0.45353,0.33416,0.91072,0.000429048,0.000429048,0.000429048
